0       0.8225  2       	0.914	12.1292   
0       0.8225  3       	0.846	11.2556   
0       0.8225  4       	0.482	6.41137   
0       0.8225  5       	0.866	11.522    
0       0.8225  9       	0.626	8.30843   
0       0.8225  10      	0.718	9.5087    
0       0.8225  11      	0.884	11.6349   
0       0.8225  12      	0.948	12.5361   
0       0.8225  13      	0.948	12.5528   
0       0.8225  15      	0.772	10.2828   
0       0.8225  16      	0.954	12.6845   
0       0.8225  17      	0.828	10.9839   
0       0.8225  19      	0.936	12.3897   
0       0.8225  20      	0.958	12.683    
1       0.0696  14      	0.295	3.12414   
7       0.0597  6       	0.079	0.854539  
8       0.0482  18      	0.175	2.12525   
