0       0.5705  2       	0.896	13.1878   
0       0.5705  3       	0.516	7.53317   
0       0.5705  12      	0.59 	8.59904   
0       0.5705  14      	0.912	13.4338   
0       0.5705  15      	0.466	6.80997   
0       0.5705  16      	0.514	7.68328   
0       0.5705  18      	0.954	13.9645   
0       0.5705  19      	0.826	12.1327   
0       0.5705  20      	0.532	7.92222   
6       0.1084  5       	0.803	8.28077   
7       0.094   17      	0.699	5.14356   
8       0.0602  9       	0.116	0.848355  
10      0.1171  1       	0.584	7.23196   
10      0.1171  13      	0.403	5.05832   
11      0.0499  4       	0.119	1.24513   
