0       0.7386  1       	0.928	13.5373   
0       0.7386  2       	0.826	12.0308   
0       0.7386  5       	0.514	7.4581    
0       0.7386  7       	0.466	6.77471   
0       0.7386  9       	0.944	13.8508   
0       0.7386  10      	0.572	8.36105   
0       0.7386  11      	0.906	13.3385   
0       0.7386  14      	0.936	13.6842   
0       0.7386  15      	0.548	8.05249   
0       0.7386  16      	0.548	8.14714   
0       0.7386  17      	0.938	13.7699   
0       0.7386  19      	0.604	8.87607   
0       0.7386  20      	0.59 	8.63859   
6       0.0686  13      	0.069	0.800875  
12      0.096   8       	0.625	5.34557   
18      0.0967  3       	0.125	1.32159   
18      0.0967  4       	0.614	6.28425   
