0       0.5029  7       	0.928	13.9452   
0       0.5029  11      	0.938	14.0545   
0       0.5029  13      	0.958	14.3309   
0       0.5029  14      	0.928	13.9491   
0       0.5029  16      	0.93 	13.9372   
1       0.1359  6       	0.638	6.63455   
1       0.1359  12      	0.06 	0.671898  
1       0.1359  20      	0.687	7.11082   
4       0.061   9       	0.419	4.25969   
5       0.084   8       	0.712	7.20511   
10      0.0595  3       	0.094	0.930622  
15      0.0854  2       	0.692	7.46245   
19      0.0712  17      	0.53 	5.18584   
19      0.0712  18      	0.104	0.82177   
