0       0.6727  1       	0.936	14.4202   
0       0.6727  2       	0.582	9.01911   
0       0.6727  4       	0.83 	12.8287   
0       0.6727  5       	0.466	7.18018   
0       0.6727  8       	0.948	14.6972   
0       0.6727  10      	0.87 	13.382    
0       0.6727  12      	0.682	10.5826   
0       0.6727  13      	0.736	11.3145   
0       0.6727  14      	0.924	14.2185   
0       0.6727  15      	0.948	14.6497   
0       0.6727  16      	0.682	10.5078   
0       0.6727  18      	0.93 	14.3535   
3       0.0952  11      	0.766	7.6689    
9       0.097   17      	0.727	8.16119   
19      0.0748  6       	0.561	5.5718    
20      0.0603  7       	0.07 	0.78534   
