0       0.7891  1       	0.938	13.7479   
0       0.7891  2       	0.928	13.5911   
0       0.7891  3       	0.944	13.8325   
0       0.7891  5       	0.548	7.94325   
0       0.7891  6       	0.644	9.52617   
0       0.7891  7       	0.932	13.6408   
0       0.7891  10      	0.914	13.4311   
0       0.7891  11      	0.942	13.8066   
0       0.7891  12      	0.59 	8.6598    
0       0.7891  13      	0.83 	12.2035   
0       0.7891  14      	0.626	9.13369   
0       0.7891  15      	0.938	13.7353   
0       0.7891  17      	0.938	13.785    
0       0.7891  18      	0.682	9.99013   
0       0.7891  20      	0.928	13.601    
16      0.083   8       	0.578	6.47665   
19      0.1278  4       	0.599	6.93056   
19      0.1278  9       	0.84 	9.55068   
