0       0.7094  2       	0.95 	13.8946   
0       0.7094  4       	0.542	7.86535   
0       0.7094  6       	0.772	11.2959   
0       0.7094  8       	0.942	13.7619   
0       0.7094  9       	0.944	13.8488   
0       0.7094  11      	0.928	13.5958   
0       0.7094  12      	0.952	13.9724   
0       0.7094  15      	0.532	7.78983   
0       0.7094  16      	0.532	7.78466   
0       0.7094  17      	1    	14.6225   
0       0.7094  18      	0.906	13.2778   
0       0.7094  20      	0.896	13.1261   
3       0.079   10      	0.621	5.81071   
7       0.1573  5       	0.719	7.13031   
7       0.1573  14      	0.667	6.79465   
7       0.1573  19      	0.489	4.78896   
13      0.0543  1       	0.151	2.02457   
