0       0.7027  1       	0.958	14.3565   
0       0.7027  3       	0.938	14.1225   
0       0.7027  4       	0.938	14.0228   
0       0.7027  5       	0.938	14.0974   
0       0.7027  7       	0.93 	13.9725   
0       0.7027  10      	0.476	7.21214   
0       0.7027  12      	0.948	14.1908   
0       0.7027  14      	0.69 	10.2988   
0       0.7027  16      	0.466	6.47922   
0       0.7027  18      	0.94 	14.0691   
0       0.7027  19      	1    	14.9874   
8       0.1593  2       	0.541	5.69731   
8       0.1593  9       	0.513	5.38146   
8       0.1593  15      	0.683	7.34964   
13      0.0769  6       	0.19 	1.84265   
13      0.0769  11      	0.407	4.30592   
17      0.0611  20      	0.057	0.650442  
