0       0.9127  1       	0.928	13.8845   
0       0.9127  2       	0.808	12.0818   
0       0.9127  3       	0.514	7.76559   
0       0.9127  4       	0.586	8.76462   
0       0.9127  5       	0.926	13.9034   
0       0.9127  6       	0.69 	10.3037   
0       0.9127  7       	0.604	9.07463   
0       0.9127  8       	0.914	13.6683   
0       0.9127  9       	0.952	14.2701   
0       0.9127  10      	0.532	7.98734   
0       0.9127  11      	0.604	9.00303   
0       0.9127  12      	0.826	12.3747   
0       0.9127  13      	0.958	14.3297   
0       0.9127  14      	0.81 	12.1249   
0       0.9127  15      	0.95 	14.2408   
0       0.9127  16      	0.974	14.5723   
0       0.9127  19      	0.944	14.1267   
0       0.9127  20      	0.862	12.922    
18      0.0873  17      	0.608	5.84761   
