0       0.8548  1       	0.068	1.06073   
0       0.8548  2       	0.456	7.06938   
0       0.8548  3       	0.93 	14.3728   
0       0.8548  4       	0.964	14.8859   
0       0.8548  8       	0.674	10.4356   
0       0.8548  9       	0.662	10.1203   
0       0.8548  10      	0.956	14.7306   
0       0.8548  11      	0.92 	14.2026   
0       0.8548  12      	0.514	7.89476   
0       0.8548  13      	0.772	11.8563   
0       0.8548  14      	0.94 	14.5196   
0       0.8548  16      	0.948	14.646    
0       0.8548  17      	0.87 	13.4362   
0       0.8548  18      	0.674	10.3787   
0       0.8548  19      	0.894	13.8203   
0       0.8548  20      	0.938	14.4474   
5       0.0593  6       	0.2  	2.02071   
7       0.0858  15      	0.442	3.66219   
