0       0.6795  1       	0.962	14.8524   
0       0.6795  3       	0.896	13.7162   
0       0.6795  5       	0.946	14.6226   
0       0.6795  7       	0.952	14.6791   
0       0.6795  8       	0.93 	14.3029   
0       0.6795  9       	1    	15.4458   
0       0.6795  11      	0.83 	12.7897   
0       0.6795  13      	0.954	14.7244   
0       0.6795  15      	0.956	14.7861   
0       0.6795  16      	0.068	1.00613   
0       0.6795  19      	0.942	14.5102   
2       0.0763  12      	0.41 	4.71389   
4       0.0917  6       	0.618	7.61887   
10      0.0755  14      	0.14 	1.71925   
10      0.0755  17      	0.188	2.40942   
20      0.077   18      	0.545	6.23456   
