0       0.7384  1       	0.886	13.7073   
0       0.7384  3       	0.06 	0.923793  
0       0.7384  6       	0.072	1.09186   
0       0.7384  7       	0.972	15.0569   
0       0.7384  8       	0.944	14.6365   
0       0.7384  9       	0.96 	14.8429   
0       0.7384  10      	0.938	14.5155   
0       0.7384  11      	0.928	14.3423   
0       0.7384  13      	0.986	15.2579   
0       0.7384  14      	0.69 	10.6577   
0       0.7384  15      	0.956	14.7956   
0       0.7384  16      	0.972	15.0212   
0       0.7384  19      	0.456	7.15657   
5       0.1019  2       	0.342	3.97624   
5       0.1019  20      	0.555	6.54746   
12      0.0883  4       	0.513	5.39886   
17      0.0715  18      	0.55 	4.55084   
