0       0.6074  3       	0.718	10.7749   
0       0.6074  5       	0.854	12.8651   
0       0.6074  6       	0.54 	8.16903   
0       0.6074  7       	0.88 	13.2444   
0       0.6074  8       	0.948	14.268    
0       0.6074  11      	0.914	13.7499   
0       0.6074  13      	0.87 	13.0636   
0       0.6074  15      	0.67 	9.98671   
0       0.6074  17      	0.93 	13.9547   
0       0.6074  20      	0.674	10.2146   
1       0.0909  9       	0.721	6.81268   
4       0.0661  10      	0.457	5.18451   
16      0.0751  12      	0.457	4.15322   
18      0.0595  14      	0.08 	1.06982   
19      0.1008  2       	0.82 	11.1316   
