0       0.6803  1       	0.952	13.9184   
0       0.6803  3       	0.896	13.0624   
0       0.6803  5       	0.514	7.47611   
0       0.6803  9       	0.87 	12.7482   
0       0.6803  10      	0.668	9.77126   
0       0.6803  11      	0.946	13.8004   
0       0.6803  12      	0.58 	8.46043   
0       0.6803  13      	0.95 	13.8959   
0       0.6803  17      	0.548	7.95262   
0       0.6803  19      	0.94 	13.7696   
0       0.6803  20      	0.952	13.8902   
6       0.0478  2       	0.116	0.811862  
14      0.1361  7       	0.682	4.12466   
14      0.1361  16      	0.817	5.30585   
18      0.1357  4       	0.658	7.51749   
18      0.1357  8       	0.53 	5.98122   
18      0.1357  15      	0.502	5.76786   
