0       0.805   1       	0.96 	13.0991   
0       0.805   2       	0.922	12.564    
0       0.805   3       	0.894	12.206    
0       0.805   6       	0.728	9.90254   
0       0.805   7       	0.942	12.8282   
0       0.805   9       	0.914	12.4382   
0       0.805   11      	0.772	10.4854   
0       0.805   12      	0.728	9.82779   
0       0.805   13      	0.678	9.299     
0       0.805   14      	0.592	8.02241   
0       0.805   15      	0.582	7.9089    
0       0.805   16      	0.682	9.35412   
0       0.805   17      	0.58 	7.87398   
0       0.805   19      	0.87 	11.8075   
0       0.805   20      	0.772	10.5674   
5       0.0805  4       	0.421	3.09545   
18      0.1144  8       	0.272	3.33192   
18      0.1144  10      	0.736	9.41055   
