0       0.9343  1       	0.846	12.3985   
0       0.9343  2       	0.548	8.07198   
0       0.9343  3       	0.69 	10.1933   
0       0.9343  4       	0.948	13.9455   
0       0.9343  5       	0.73 	10.7004   
0       0.9343  6       	0.972	14.2918   
0       0.9343  7       	0.686	10.0577   
0       0.9343  8       	0.59 	8.70071   
0       0.9343  9       	0.932	13.7491   
0       0.9343  10      	0.938	13.7979   
0       0.9343  11      	0.954	14.0202   
0       0.9343  13      	0.922	13.5734   
0       0.9343  14      	0.58 	8.54819   
0       0.9343  15      	0.958	14.0828   
0       0.9343  17      	0.924	13.5903   
0       0.9343  18      	0.456	6.7467    
0       0.9343  19      	0.914	13.4634   
0       0.9343  20      	0.794	11.6589   
12      0.0657  16      	0.079	0.394155  
