0       0.6661  1       	0.93 	13.2923   
0       0.6661  2       	0.686	9.79969   
0       0.6661  3       	0.914	13.0094   
0       0.6661  4       	0.946	13.4708   
0       0.6661  5       	0.914	13.067    
0       0.6661  8       	0.772	11.0612   
0       0.6661  10      	0.914	13.0313   
0       0.6661  11      	0.93 	13.2882   
0       0.6661  15      	0.476	6.68447   
0       0.6661  18      	0.564	8.03498   
0       0.6661  20      	0.974	13.8801   
6       0.1141  9       	0.817	10.8148   
6       0.1141  12      	0.08 	1.10095   
7       0.0635  16      	0.07 	0.663402  
14      0.0623  13      	0.067	0.892648  
19      0.0941  17      	0.589	5.51206   
