0       0.7466  1       	0.954	14.3026   
0       0.7466  3       	0.942	14.135    
0       0.7466  4       	0.772	11.6726   
0       0.7466  8       	0.662	9.9182    
0       0.7466  9       	0.952	14.2581   
0       0.7466  10      	0.94 	14.1039   
0       0.7466  13      	0.926	13.9072   
0       0.7466  15      	0.954	14.2388   
0       0.7466  17      	0.932	13.9216   
0       0.7466  18      	0.948	14.185    
0       0.7466  19      	0.964	14.4533   
6       0.0941  2       	0.611	5.57905   
6       0.0941  16      	0.267	2.36156   
7       0.1227  11      	0.092	0.840807  
7       0.1227  14      	0.546	5.17896   
7       0.1227  20      	0.536	4.87514   
12      0.0366  5       	0.076	0.893825  
