0       0.6679  1       	0.87 	12.4642   
0       0.6679  2       	0.914	13.1115   
0       0.6679  4       	0.936	13.3487   
0       0.6679  5       	0.674	9.63619   
0       0.6679  7       	0.482	6.78959   
0       0.6679  8       	0.922	13.1502   
0       0.6679  10      	0.928	13.2692   
0       0.6679  12      	0.95 	13.5514   
0       0.6679  13      	0.958	13.6797   
0       0.6679  15      	0.94 	13.4331   
0       0.6679  17      	0.54 	7.74676   
3       0.0801  20      	0.667	7.40627   
9       0.1121  6       	0.681	7.37888   
9       0.1121  18      	0.446	4.93205   
11      0.0571  19      	0.067	0.563643  
14      0.0829  16      	0.662	8.10883   
