0       0.6556  2       	0.944	13.7122   
0       0.6556  5       	0.514	7.50182   
0       0.6556  9       	0.938	13.6228   
0       0.6556  11      	0.95 	13.8096   
0       0.6556  12      	0.954	13.8781   
0       0.6556  15      	0.928	13.5074   
0       0.6556  17      	0.478	6.98865   
0       0.6556  18      	0.476	6.90248   
0       0.6556  19      	0.952	13.8447   
0       0.6556  20      	0.548	8.00293   
8       0.0586  3       	0.318	3.07159   
10      0.1232  4       	0.066	0.607516  
10      0.1232  6       	0.773	8.77211   
14      0.0804  13      	0.192	1.5065    
16      0.0823  1       	0.122	1.15825   
16      0.0823  7       	0.179	1.77886   
