0       0.7409  1       	0.938	13.7077   
0       0.7409  2       	0.542	7.93701   
0       0.7409  4       	0.896	13.0737   
0       0.7409  5       	0.938	13.6709   
0       0.7409  6       	0.456	6.72878   
0       0.7409  8       	0.728	10.6872   
0       0.7409  10      	0.854	12.4389   
0       0.7409  11      	0.734	10.7115   
0       0.7409  12      	0.94 	13.7439   
0       0.7409  14      	0.932	13.6059   
0       0.7409  15      	0.466	6.74654   
0       0.7409  16      	0.954	13.899    
0       0.7409  17      	0.924	13.5187   
3       0.1077  19      	0.807	8.63499   
9       0.0887  13      	0.143	1.87275   
9       0.0887  18      	0.615	6.59353   
20      0.0627  7       	0.068	0.894131  
