0       0.7668  1       	0.936	14.4698   
0       0.7668  2       	0.622	9.54009   
0       0.7668  4       	0.944	14.5241   
0       0.7668  6       	0.592	9.15971   
0       0.7668  8       	1    	15.4685   
0       0.7668  9       	0.748	11.5516   
0       0.7668  10      	1    	15.463    
0       0.7668  11      	0.936	14.4547   
0       0.7668  12      	0.946	14.6153   
0       0.7668  14      	0.938	14.5208   
0       0.7668  15      	0.89 	13.7178   
0       0.7668  16      	0.938	14.4664   
0       0.7668  17      	0.728	11.1913   
0       0.7668  19      	0.476	7.31369   
3       0.0451  7       	0.088	0.84235   
13      0.0898  20      	0.631	8.68637   
18      0.0983  5       	0.775	7.72013   
