0       0.6699  1       	0.456	6.83455   
0       0.6699  2       	0.868	12.9907   
0       0.6699  4       	0.944	14.2274   
0       0.6699  5       	0.926	13.9678   
0       0.6699  7       	0.92 	13.8447   
0       0.6699  8       	0.8  	12.2      
0       0.6699  13      	0.894	13.4187   
0       0.6699  15      	0.456	6.82737   
0       0.6699  16      	0.884	13.3179   
0       0.6699  17      	0.87 	13.1512   
0       0.6699  20      	0.958	14.424    
9       0.0767  6       	0.6  	8.07065   
12      0.0756  3       	0.499	4.94845   
14      0.1215  11      	0.681	6.23599   
14      0.1215  19      	0.527	4.5129    
18      0.0562  10      	0.311	3.58214   
