0       0.8223  1       	0.548	7.82913   
0       0.8223  2       	0.828	11.7869   
0       0.8223  4       	0.682	9.75659   
0       0.8223  5       	0.93 	13.3141   
0       0.8223  7       	0.078	1.12908   
0       0.8223  9       	0.444	6.34564   
0       0.8223  11      	0.932	13.345    
0       0.8223  12      	0.938	13.3976   
0       0.8223  13      	0.676	9.68856   
0       0.8223  14      	0.794	11.3553   
0       0.8223  15      	0.682	9.67468   
0       0.8223  16      	0.928	13.2592   
0       0.8223  17      	0.942	13.4779   
0       0.8223  18      	0.884	12.5627   
0       0.8223  19      	0.87 	12.4068   
0       0.8223  20      	0.466	6.682     
8       0.095   3       	0.552	5.72182   
10      0.0827  6       	0.366	3.40031   
