0       0.6026  2       	0.932	15.1624   
0       0.6026  3       	0.96 	15.6287   
0       0.6026  6       	0.662	10.8013   
0       0.6026  9       	0.936	15.2909   
0       0.6026  11      	0.926	15.0311   
0       0.6026  16      	0.924	15.0261   
0       0.6026  17      	0.942	15.396    
0       0.6026  19      	0.93 	15.1543   
1       0.1564  7       	0.82 	8.93787   
1       0.1564  8       	0.167	1.80124   
1       0.1564  15      	0.82 	8.27227   
10      0.0788  4       	0.473	5.99308   
12      0.0813  18      	0.567	6.973     
