0       1       1       	0.96 	13.0203   
0       1       2       	0.922	12.4894   
0       1       3       	0.894	12.1579   
0       1       4       	0.174	2.37243   
0       1       5       	0.884	11.9688   
0       1       6       	0.728	9.89949   
0       1       7       	0.942	12.7221   
0       1       8       	0.072	0.993959  
0       1       9       	0.914	12.3877   
0       1       10      	0.368	5.01647   
0       1       11      	0.772	10.426    
0       1       12      	0.728	9.86204   
0       1       13      	0.678	9.13251   
0       1       14      	0.592	8.0363    
0       1       15      	0.582	7.9557    
0       1       16      	0.682	9.14688   
0       1       17      	0.58 	7.7454    
0       1       18      	0.846	11.4713   
0       1       19      	0.87 	11.7871   
0       1       20      	0.772	10.4155   
