0       1       1       	0.866	12.3264   
0       1       2       	0.926	13.2247   
0       1       3       	0.884	12.6502   
0       1       4       	0.16 	2.28122   
0       1       5       	0.93 	13.3057   
0       1       6       	0.896	12.8115   
0       1       7       	0.846	12.1397   
0       1       8       	0.896	12.8013   
0       1       9       	0.082	1.10858   
0       1       10      	0.564	8.1261    
0       1       11      	0.93 	13.2387   
0       1       12      	0.94 	13.4551   
0       1       13      	0.676	9.67385   
0       1       14      	0.942	13.4871   
0       1       15      	0.084	1.16833   
0       1       16      	0.456	6.55363   
0       1       17      	0.772	11.0336   
0       1       18      	0.064	0.935408  
0       1       19      	0.728	10.3201   
0       1       20      	0.772	11.0821   
