0       1       1       	0.906	12.6978   
0       1       2       	0.368	5.17685   
0       1       3       	0.408	5.70966   
0       1       4       	0.202	2.8393    
0       1       5       	0.336	4.78316   
0       1       6       	0.928	12.9565   
0       1       7       	0.258	3.65884   
0       1       8       	0.118	1.66409   
0       1       9       	0.826	11.5053   
0       1       10      	0.54 	7.58149   
0       1       11      	0.964	13.4601   
0       1       12      	0.948	13.2543   
0       1       13      	0.688	9.56113   
0       1       14      	0.592	8.30863   
0       1       15      	0.336	4.68017   
0       1       16      	0.956	13.3869   
0       1       17      	0.19 	2.62815   
0       1       18      	0.916	12.7903   
0       1       19      	0.986	13.7986   
0       1       20      	0.884	12.3163   
