0       1       1       	0.776	11.4437   
0       1       2       	0.098	1.41518   
0       1       3       	0.954	13.9832   
0       1       4       	0.772	11.3679   
0       1       5       	0.862	12.627    
0       1       6       	0.958	14.1085   
0       1       7       	0.456	6.73336   
0       1       8       	0.95 	13.9815   
0       1       9       	0.956	14.0698   
0       1       10      	0.922	13.5704   
0       1       11      	0.972	14.2686   
0       1       12      	0.938	13.7377   
0       1       13      	0.954	14.0174   
0       1       14      	0.668	9.80621   
0       1       15      	0.944	13.9287   
0       1       16      	0.322	4.79292   
0       1       17      	0.078	1.09822   
0       1       18      	0.866	12.7065   
0       1       19      	0.828	12.1021   
0       1       20      	0.736	10.7974   
