0       0.5413  2       	0.906	14.5602   
0       0.5413  4       	0.69 	11.2434   
0       0.5413  5       	0.938	15.1629   
0       0.5413  6       	0.58 	9.31606   
0       0.5413  13      	0.572	9.28958   
0       0.5413  14      	0.948	15.3755   
0       0.5413  16      	0.942	15.2363   
0       0.5413  18      	0.936	15.1455   
8       0.0851  15      	0.684	9.34013   
11      0.0576  7       	0.069	0.500365  
12      0.0946  1       	0.715	8.64899   
17      0.0971  9       	0.755	7.46714   
19      0.0884  10      	0.585	6.22989   
20      0.0358  3       	0.08 	0.98324   
