0       0.4381  4       	0.466	6.76682   
0       0.4381  9       	0.922	13.4554   
0       0.4381  10      	0.07 	1.03462   
0       0.4381  13      	0.932	13.5964   
0       0.4381  16      	0.96 	14.0091   
0       0.4381  18      	0.382	5.49299   
1       0.0933  2       	0.684	4.50549   
5       0.0616  6       	0.474	4.88937   
11      0.0602  3       	0.079	0.582674  
14      0.0939  12      	0.684	6.52313   
15      0.0956  8       	0.726	7.03248   
17      0.0767  7       	0.532	5.0297    
19      0.0806  20      	0.667	8.12902   
