0       0.747   1       	0.794	10.7786   
0       0.747   3       	0.962	13.0438   
0       0.747   4       	0.954	12.9247   
0       0.747   5       	0.752	10.1475   
0       0.747   6       	0.932	12.5907   
0       0.747   8       	0.952	12.8877   
0       0.747   9       	0.938	12.7009   
0       0.747   10      	0.938	12.7185   
0       0.747   12      	0.932	12.6214   
0       0.747   14      	0.67 	9.07663   
0       0.747   15      	0.674	9.15148   
0       0.747   16      	0.938	12.7118   
0       0.747   17      	0.95 	12.8474   
0       0.747   18      	0.8  	10.9207   
2       0.0797  13      	0.734	9.21349   
7       0.0877  11      	0.75 	7.28148   
19      0.0856  20      	0.718	4.84931   
