0       0.4311  1       	0.986	14.7716   
0       0.4311  2       	0.866	12.8926   
0       0.4311  3       	0.794	11.6774   
0       0.4311  4       	0.466	6.90036   
0       0.4311  9       	0.938	14.0428   
0       0.4311  18      	0.476	7.08313   
8       0.073   14      	0.076	0.87374   
11      0.0697  17      	0.059	0.462095  
12      0.1049  7       	0.684	8.43029   
13      0.0925  10      	0.403	3.86379   
15      0.0712  16      	0.071	0.60736   
19      0.0834  5       	0.274	2.96799   
20      0.0743  6       	0.113	0.769825  
