0       0.6331  5       	0.936	13.309    
0       0.6331  7       	0.87 	12.3449   
0       0.6331  8       	0.952	13.4856   
0       0.6331  10      	0.938	13.3304   
0       0.6331  11      	0.938	13.2981   
0       0.6331  13      	0.928	13.1651   
0       0.6331  14      	0.924	13.1316   
0       0.6331  15      	0.728	10.3441   
0       0.6331  17      	0.81 	11.5058   
0       0.6331  18      	0.476	6.66991   
1       0.0528  4       	0.425	3.52672   
3       0.0535  6       	0.411	3.23658   
16      0.084   9       	0.669	8.19873   
19      0.0879  2       	0.627	3.9018    
20      0.0888  12      	0.629	3.98339   
