0       0.6894  1       	0.622	8.58557   
0       0.6894  3       	0.958	13.3009   
0       0.6894  4       	0.604	8.3309    
0       0.6894  5       	0.952	12.8231   
0       0.6894  7       	0.866	11.9278   
0       0.6894  8       	0.948	13.1012   
0       0.6894  9       	0.948	13.1119   
0       0.6894  10      	0.942	13.0398   
0       0.6894  14      	0.772	10.7226   
0       0.6894  15      	0.476	6.65055   
0       0.6894  17      	0.962	13.2955   
0       0.6894  18      	0.564	7.77581   
6       0.0819  13      	0.618	6.70737   
11      0.0611  16      	0.079	0.755794  
12      0.077   20      	0.615	5.65881   
19      0.0907  2       	0.577	7.54408   
