0       1       1       	0.886	11.5488   
0       1       2       	0.082	1.03567   
0       1       3       	0.06 	0.79316   
0       1       4       	0.152	1.9764    
0       1       5       	0.728	9.53681   
0       1       6       	0.072	0.901562  
0       1       7       	0.972	12.667    
0       1       8       	0.944	12.3143   
0       1       9       	0.96 	12.5065   
0       1       10      	0.938	12.2055   
0       1       11      	0.928	12.0897   
0       1       12      	0.896	11.6781   
0       1       13      	0.986	12.8851   
0       1       14      	0.69 	9.00126   
0       1       15      	0.956	12.4582   
0       1       16      	0.972	12.6663   
0       1       17      	0.59 	7.73115   
0       1       18      	0.202	2.63578   
0       1       19      	0.456	5.953     
0       1       20      	0.214	2.78859   
