0       1       1       	0.206	2.85529   
0       1       2       	0.084	1.1878    
0       1       3       	0.668	9.29452   
0       1       4       	0.15 	2.0304    
0       1       5       	0.064	0.865655  
0       1       6       	0.258	3.62301   
0       1       7       	0.884	12.2966   
0       1       8       	0.094	1.33171   
0       1       9       	0.782	10.8742   
0       1       10      	0.2  	2.83655   
0       1       11      	0.234	3.20978   
0       1       12      	0.102	1.42178   
0       1       13      	0.93 	12.9158   
0       1       14      	0.96 	13.3807   
0       1       15      	0.932	12.9467   
0       1       16      	0.514	7.17391   
0       1       17      	0.644	8.86329   
0       1       18      	0.846	11.7597   
0       1       19      	0.916	12.76     
0       1       20      	0.074	1.0538    
