0       1       1       	0.548	7.98864   
0       1       2       	0.952	13.9375   
0       1       3       	0.854	12.5027   
0       1       4       	0.954	13.9626   
0       1       5       	0.108	1.58849   
0       1       6       	0.336	4.92017   
0       1       7       	0.938	13.7743   
0       1       8       	0.226	3.3416    
0       1       9       	0.81 	11.9227   
0       1       10      	0.938	13.7226   
0       1       11      	0.944	13.8259   
0       1       12      	0.514	7.54013   
0       1       13      	0.062	0.932021  
0       1       14      	0.846	12.3898   
0       1       15      	0.6  	8.80168   
0       1       16      	0.174	2.57762   
0       1       17      	0.938	13.739    
0       1       18      	0.928	13.5815   
0       1       19      	0.398	5.7895    
0       1       20      	0.368	5.38437   
