0       1       1       	0.936	13.0443   
0       1       2       	0.932	12.9511   
0       1       3       	0.956	13.2887   
0       1       4       	0.776	10.7609   
0       1       5       	0.95 	13.217    
0       1       6       	0.514	7.0939    
0       1       7       	0.962	13.3772   
0       1       8       	0.96 	13.3529   
0       1       9       	0.854	11.8697   
0       1       10      	0.592	8.20446   
0       1       11      	0.896	12.4763   
0       1       12      	0.942	13.0686   
0       1       13      	0.894	12.4273   
0       1       14      	0.958	13.3      
0       1       15      	0.854	11.8683   
0       1       16      	0.156	2.20327   
0       1       17      	0.2  	2.82488   
0       1       18      	0.954	13.2526   
0       1       19      	0.728	10.1555   
0       1       20      	0.944	13.124    
