0       1       1       	0.928	11.5309   
0       1       2       	0.466	5.83444   
0       1       3       	0.94 	11.6963   
0       1       4       	0.476	5.9694    
0       1       5       	0.084	1.05067   
0       1       6       	0.958	11.9559   
0       1       7       	0.944	11.7565   
0       1       8       	0.94 	11.6919   
0       1       9       	0.668	8.29981   
0       1       10      	0.772	9.62267   
0       1       11      	0.946	11.7793   
0       1       12      	0.682	8.48303   
0       1       13      	0.8  	9.96972   
0       1       14      	0.956	11.8898   
0       1       15      	0.956	11.911    
0       1       16      	0.942	11.7059   
0       1       17      	0.202	2.49161   
0       1       18      	0.956	11.9097   
0       1       19      	0.944	11.7038   
0       1       20      	0.944	11.7399   
