0       1       1       	0.998	14.6685   
0       1       2       	0.12 	1.7448    
0       1       3       	0.938	13.757    
0       1       4       	0.466	6.78024   
0       1       5       	0.736	10.7754   
0       1       6       	0.67 	9.85332   
0       1       7       	0.948	13.957    
0       1       8       	0.958	14.0632   
0       1       9       	0.962	14.132    
0       1       10      	0.668	9.77872   
0       1       11      	0.94 	13.7785   
0       1       12      	0.082	1.20369   
0       1       13      	0.118	1.68461   
0       1       14      	0.226	3.30905   
0       1       15      	0.894	13.1142   
0       1       16      	0.958	14.0521   
0       1       17      	0.93 	13.6337   
0       1       18      	0.644	9.39661   
0       1       19      	0.718	10.5572   
0       1       20      	0.826	12.1718   
