0       1       1       	0.936	14.1202   
0       1       2       	0.826	12.4255   
0       1       3       	0.068	1.02746   
0       1       4       	0.26 	4.02777   
0       1       5       	0.914	13.7575   
0       1       6       	0.922	13.9187   
0       1       7       	0.662	9.92837   
0       1       8       	0.156	2.33875   
0       1       9       	0.952	14.3256   
0       1       10      	0.87 	13.0903   
0       1       11      	0.592	8.90348   
0       1       12      	0.954	14.3162   
0       1       13      	0.354	5.34984   
0       1       14      	0.156	2.41135   
0       1       15      	0.944	14.2066   
0       1       16      	0.956	14.3713   
0       1       17      	0.102	1.5093    
0       1       18      	0.062	0.94682   
0       1       19      	0.772	11.5974   
0       1       20      	0.336	5.05326   
