0       1       1       	0.956	14.8074   
0       1       2       	0.972	15.0664   
0       1       3       	0.938	14.4916   
0       1       4       	0.93 	14.4081   
0       1       5       	0.94 	14.6041   
0       1       6       	0.912	14.0759   
0       1       7       	0.932	14.462    
0       1       8       	0.938	14.5127   
0       1       9       	0.048	0.731184  
0       1       10      	0.132	2.08693   
0       1       11      	0.74 	11.4333   
0       1       12      	0.932	14.4089   
0       1       13      	0.922	14.2993   
0       1       14      	0.96 	14.8444   
0       1       15      	0.456	7.02817   
0       1       16      	0.132	2.00137   
0       1       17      	0.408	6.27074   
0       1       18      	0.896	13.7908   
0       1       19      	0.936	14.5041   
0       1       20      	0.668	10.4025   
