0       1       1       	0.938	12.7764   
0       1       2       	0.542	7.35214   
0       1       3       	0.928	12.6275   
0       1       4       	0.896	12.1683   
0       1       5       	0.938	12.7615   
0       1       6       	0.456	6.26787   
0       1       7       	0.054	0.763382  
0       1       8       	0.728	9.8768    
0       1       9       	0.67 	9.17009   
0       1       10      	0.854	11.5906   
0       1       11      	0.734	9.96506   
0       1       12      	0.94 	12.7841   
0       1       13      	0.066	0.913889  
0       1       14      	0.932	12.6841   
0       1       15      	0.466	6.36066   
0       1       16      	0.954	12.9657   
0       1       17      	0.924	12.6008   
0       1       18      	0.176	2.3599    
0       1       19      	0.398	5.44171   
0       1       20      	0.942	12.8338   
