0       1       1       	0.936	12.7394   
0       1       2       	0.582	7.83671   
0       1       3       	0.884	11.9972   
0       1       4       	0.83 	11.3338   
0       1       5       	0.466	6.29688   
0       1       6       	0.126	1.69722   
0       1       7       	0.052	0.721571  
0       1       8       	0.948	12.911    
0       1       9       	0.954	12.9698   
0       1       10      	0.87 	11.8782   
0       1       11      	0.382	5.15823   
0       1       12      	0.682	9.2219    
0       1       13      	0.736	10.0231   
0       1       14      	0.924	12.5498   
0       1       15      	0.948	12.9095   
0       1       16      	0.682	9.23961   
0       1       17      	0.37 	5.01353   
0       1       18      	0.93 	12.6731   
0       1       19      	0.736	9.96867   
0       1       20      	0.974	13.2982   
