0       1       1       	0.654	9.61129   
0       1       2       	0.956	14.0743   
0       1       3       	0.856	12.5694   
0       1       4       	0.794	11.6473   
0       1       5       	0.776	11.3963   
0       1       6       	0.548	8.03355   
0       1       7       	0.078	1.14565   
0       1       8       	0.118	1.75261   
0       1       9       	0.74 	10.7967   
0       1       10      	0.22 	3.24046   
0       1       11      	0.958	14.0547   
0       1       12      	0.214	3.12223   
0       1       13      	0.926	13.6147   
0       1       14      	0.87 	12.7743   
0       1       15      	0.074	1.05983   
0       1       16      	0.93 	13.6311   
0       1       17      	0.59 	8.74067   
0       1       18      	0.896	13.1985   
0       1       19      	0.22 	3.22315   
0       1       20      	0.92 	13.5105   
