0       1       1       	0.894	11.3944   
0       1       2       	0.96 	12.2409   
0       1       3       	0.922	11.7135   
0       1       4       	0.582	7.48098   
0       1       5       	0.06 	0.765931  
0       1       6       	0.084	1.07346   
0       1       7       	0.604	7.70134   
0       1       8       	0.956	12.1536   
0       1       9       	0.068	0.870219  
0       1       10      	0.466	5.92276   
0       1       11      	0.952	12.1049   
0       1       12      	0.26 	3.33455   
0       1       13      	0.082	1.04359   
0       1       14      	0.698	8.84059   
0       1       15      	0.682	8.74383   
0       1       16      	0.736	9.36104   
0       1       17      	0.8  	10.1939   
0       1       18      	0.794	10.0881   
0       1       19      	0.942	11.9653   
0       1       20      	0.626	7.97924   
