0       1       1       	0.408	6.0215    
0       1       2       	0.794	11.7124   
0       1       3       	0.174	2.47629   
0       1       4       	0.89 	13.0543   
0       1       5       	0.674	9.83027   
0       1       6       	0.336	4.98605   
0       1       7       	0.954	13.9931   
0       1       8       	0.382	5.68841   
0       1       9       	0.942	13.7819   
0       1       10      	0.748	11.0003   
0       1       11      	0.794	11.6655   
0       1       12      	0.132	1.92942   
0       1       13      	0.942	13.78     
0       1       14      	0.268	3.90474   
0       1       15      	0.232	3.39539   
0       1       16      	0.94 	13.8274   
0       1       17      	0.948	13.9259   
0       1       18      	0.078	1.11292   
0       1       19      	0.686	10.0316   
0       1       20      	0.936	13.7332   
