0       1       1       	0.922	13.2227   
0       1       2       	0.96 	13.7568   
0       1       3       	0.072	1.10055   
0       1       4       	0.354	5.02169   
0       1       5       	0.906	12.9596   
0       1       6       	0.078	1.11393   
0       1       7       	0.368	5.24531   
0       1       8       	0.894	12.7676   
0       1       9       	0.102	1.42824   
0       1       10      	0.93 	13.2806   
0       1       11      	0.456	6.5506    
0       1       12      	0.144	2.04688   
0       1       13      	0.974	13.9153   
0       1       14      	0.87 	12.4032   
0       1       15      	0.354	5.01156   
0       1       16      	0.158	2.23993   
0       1       17      	0.662	9.50418   
0       1       18      	0.772	11.045    
0       1       19      	0.09 	1.25364   
0       1       20      	0.514	7.29955   
