0       1       1       	0.88 	12.3011   
0       1       2       	0.772	10.7517   
0       1       3       	0.728	10.1556   
0       1       4       	0.772	10.8346   
0       1       5       	0.108	1.5339    
0       1       6       	0.776	10.8772   
0       1       7       	0.398	5.65288   
0       1       8       	0.94 	13.1902   
0       1       9       	0.548	7.61068   
0       1       10      	0.674	9.37156   
0       1       11      	0.15 	2.08948   
0       1       12      	0.054	0.751653  
0       1       13      	0.94 	13.0932   
0       1       14      	0.826	11.6132   
0       1       15      	0.88 	12.3356   
0       1       16      	0.87 	12.1714   
0       1       17      	0.948	13.2174   
0       1       18      	0.316	4.4079    
0       1       19      	0.95 	13.3007   
0       1       20      	0.736	10.3276   
