0       1       1       	0.944	14.2577   
0       1       2       	0.926	13.9538   
0       1       3       	0.776	11.6904   
0       1       4       	0.856	12.8576   
0       1       5       	0.93 	13.9772   
0       1       6       	0.938	14.0921   
0       1       7       	0.078	1.18716   
0       1       8       	0.866	13.0373   
0       1       9       	0.942	14.2003   
0       1       10      	0.628	9.41296   
0       1       11      	0.728	10.8845   
0       1       12      	0.87 	13.1185   
0       1       13      	0.154	2.33827   
0       1       14      	0.728	10.9826   
0       1       15      	0.952	14.3445   
0       1       16      	0.964	14.5342   
0       1       17      	0.408	6.09541   
0       1       18      	0.846	12.7259   
0       1       19      	0.072	1.09707   
0       1       20      	0.962	14.464    
