0       1       1       	0.928	13.9099   
0       1       2       	0.932	14.039    
0       1       3       	0.96 	14.4451   
0       1       4       	0.232	3.48777   
0       1       5       	0.06 	0.916394  
0       1       6       	0.662	10.0209   
0       1       7       	0.354	5.35615   
0       1       8       	0.074	1.09343   
0       1       9       	0.936	14.0748   
0       1       10      	0.906	13.6434   
0       1       11      	0.926	13.962    
0       1       12      	0.856	12.8649   
0       1       13      	0.152	2.3178    
0       1       14      	0.932	14.0083   
0       1       15      	0.3  	4.54272   
0       1       16      	0.924	13.9004   
0       1       17      	0.942	14.1594   
0       1       18      	0.232	3.54786   
0       1       19      	0.93 	13.9894   
0       1       20      	0.054	0.803866  
