0       1       1       	0.048	0.627384  
0       1       2       	0.118	1.58187   
0       1       3       	0.938	12.5261   
0       1       4       	0.548	7.34922   
0       1       5       	0.084	1.1127    
0       1       6       	0.094	1.26844   
0       1       7       	0.408	5.41859   
0       1       8       	0.54 	7.2376    
0       1       9       	0.938	12.4718   
0       1       10      	0.296	3.95196   
0       1       11      	0.74 	9.84775   
0       1       12      	0.938	12.4848   
0       1       13      	0.776	10.3901   
0       1       14      	0.74 	9.86133   
0       1       15      	0.922	12.3005   
0       1       16      	0.8  	10.7048   
0       1       17      	0.924	12.3129   
0       1       18      	0.924	12.2886   
0       1       19      	0.866	11.5129   
0       1       20      	0.914	12.155    
