0       1       1       	0.856	11.6341   
0       1       2       	0.354	4.81477   
0       1       3       	0.718	9.77004   
0       1       4       	0.69 	9.3687    
0       1       5       	0.854	11.6468   
0       1       6       	0.54 	7.36793   
0       1       7       	0.88 	11.9513   
0       1       8       	0.948	12.8772   
0       1       9       	0.21 	2.9016    
0       1       10      	0.152	2.09057   
0       1       11      	0.914	12.3983   
0       1       12      	0.152	2.07451   
0       1       13      	0.87 	11.8173   
0       1       14      	0.06 	0.846898  
0       1       15      	0.67 	9.07125   
0       1       16      	0.846	11.4934   
0       1       17      	0.93 	12.6021   
0       1       18      	0.952	12.9172   
0       1       19      	0.928	12.5894   
0       1       20      	0.674	9.19373   
