0       1       1       	0.3  	4.37192   
0       1       2       	0.962	14.1356   
0       1       3       	0.948	13.9059   
0       1       4       	0.662	9.73499   
0       1       5       	0.22 	3.23786   
0       1       6       	0.448	6.53972   
0       1       7       	0.936	13.7388   
0       1       8       	0.232	3.36827   
0       1       9       	0.928	13.6457   
0       1       10      	0.94 	13.7557   
0       1       11      	0.06 	0.895862  
0       1       12      	0.998	14.6399   
0       1       13      	0.958	14.0546   
0       1       14      	0.476	6.99261   
0       1       15      	0.476	6.95158   
0       1       16      	0.83 	12.1842   
0       1       17      	0.682	9.96353   
0       1       18      	0.686	10.0902   
0       1       19      	0.368	5.42103   
0       1       20      	0.952	13.9474   
