0       1       1       	0.944	13.4911   
0       1       2       	0.28 	4.09194   
0       1       3       	0.062	0.91068   
0       1       4       	0.626	8.96387   
0       1       5       	0.728	10.4639   
0       1       6       	0.336	4.8076    
0       1       7       	0.928	13.2423   
0       1       8       	0.26 	3.68908   
0       1       9       	0.152	2.17833   
0       1       10      	0.926	13.1814   
0       1       11      	0.938	13.4295   
0       1       12      	0.046	0.660281  
0       1       13      	0.958	13.723    
0       1       14      	0.928	13.2749   
0       1       15      	0.772	10.9452   
0       1       16      	0.93 	13.3115   
0       1       17      	0.15 	2.15985   
0       1       18      	0.06 	0.835776  
0       1       19      	0.586	8.32279   
0       1       20      	0.268	3.81679   
