0       1       1       	0.214	3.22717   
0       1       2       	0.8  	12.0608   
0       1       3       	0.772	11.6327   
0       1       4       	0.482	7.17886   
0       1       5       	0.83 	12.4697   
0       1       6       	0.89 	13.3783   
0       1       7       	0.772	11.6927   
0       1       8       	0.67 	10.093    
0       1       9       	0.956	14.4283   
0       1       10      	0.916	13.7418   
0       1       11      	0.476	7.17668   
0       1       12      	0.862	12.9733   
0       1       13      	0.914	13.7503   
0       1       14      	0.118	1.77163   
0       1       15      	0.794	11.9084   
0       1       16      	0.794	11.9201   
0       1       17      	0.948	14.3095   
0       1       18      	0.944	14.2621   
0       1       19      	0.87 	13.0687   
0       1       20      	0.15 	2.28085   
