0      	0.004075    	88.4861      	0.413682   	14.1753   
8      	0.0040247   	0            	1.14345    	10.692    
9      	0.00471082  	0            	0.981132   	10.8547   
10     	0.00371232  	0            	0.826446   	11.16     
11     	0.00469539  	1.96422      	0.947036   	10.323    
13     	0.0034992   	0            	0.859454   	12.2627   
17     	0.00613259  	20.8931      	0.701754   	8.29007   
0      	0.00364231  	70.8647      	0.550118   	15.928    
5      	0.00459216  	51.2946      	0.546605   	11.4993   
19     	0.00404528  	0            	0.758017   	11.0606   
20     	0.00485433  	51.9476      	0.507365   	10.0318   
0      	0.0036568   	70.8851      	0.549368   	15.8594   
5      	0.00661826  	14.7425      	0.488455   	7.87755   
10     	0.004474    	6.04534      	0.81864    	11.6214   
11     	0.00363001  	0            	0.863382   	12.7056   
12     	0.00637454  	7.51131      	0.678733   	8.39114   
20     	0.00490282  	0.663544     	0.897736   	9.61604   
0      	0.0040581   	88.6323      	0.420338   	14.2762   
4      	0.00415329  	42.3048      	0.597684   	12.8196   
13     	0.00569654  	59.7284      	0.435012   	9.45957   
14     	0.00383216  	0            	0.849732   	10.3024   
19     	0.00446465  	0.563698     	0.864337   	11.0877   
0      	0.00375114  	78.527       	0.499065   	15.4484   
2      	0.00459734  	0            	0.916104   	10.0621   
5      	0.0047122   	0            	0.931315   	10.5049   
10     	0.00424676  	0            	1.03973    	10.8404   
12     	0.00437996  	0            	0.8        	11.0388   
17     	0.00438875  	51.4342      	0.545684   	11.3145   
0      	0.00376214  	78.7509      	0.495022   	15.4943   
7      	0.00342214  	0            	0.833797   	12.2433   
9      	0.00457515  	0            	0.958606   	10.0754   
15     	0.00582691  	60.1977      	0.480833   	9.47037   
19     	0.00406128  	0            	1.13111    	11.1871   
0      	0.00396461  	86.3607      	0.438091   	14.6096   
5      	0.00457701  	0            	1.03768    	9.22061   
11     	0.0050779   	47.589       	0.518251   	10.0174   
13     	0.00456529  	55.5167      	0.507157   	11.4215   
18     	0.0039132   	47.2809      	0.587166   	14.1325   
0      	0.00395354  	86.4496      	0.44124    	14.6208   
1      	0.010447    	0            	0.491159   	3.23971   
4      	0.00447023  	0            	0.574713   	9.61909   
10     	0.00419142  	0            	1.02236    	9.2271    
18     	0.00466057  	10.6024      	0.813253   	10.7719   
19     	0.00385223  	0            	0.867888   	11.8935   
0      	0.00446276  	93.4554      	0.362676   	12.9628   
8      	0.0045696   	48.1922      	0.552394   	10.9302   
10     	0.00455255  	52.0085      	0.530544   	10.8812   
0      	0.00396686  	86.5053      	0.440209   	14.6033   
5      	0.00449289  	43.3318      	0.474608   	10.4476   
13     	0.00528726  	0            	0.852273   	7.4469    
16     	0.00402131  	42.7828      	0.562383   	13.5212   
18     	0.00445905  	8.97547      	0.865801   	11.7534   
0      	0.00395291  	86.0553      	0.434578   	14.5869   
2      	0.00414109  	0            	0.813008   	11.0719   
4      	0.00416407  	0            	1.00321    	12.6662   
7      	0.00668484  	24.7641      	0.618288   	7.91977   
8      	0.00548452  	10.293       	0.752177   	7.75383   
13     	0.0056699   	48.8232      	0.432277   	8.45049   
14     	0.00556504  	57.7576      	0.402025   	9.49447   
0      	0.00405072  	88.6636      	0.420926   	14.2636   
1      	0.00457643  	38.0839      	0.448667   	10.4887   
