0       0.6289  2       	0.962	15.3061   
0       0.6289  5       	0.59 	9.40687   
0       0.6289  8       	0.95 	15.1506   
0       0.6289  9       	0.956	15.1619   
0       0.6289  10      	0.938	14.879    
0       0.6289  12      	0.772	12.2732   
0       0.6289  13      	0.728	11.5674   
0       0.6289  14      	0.662	10.532    
0       0.6289  19      	0.936	14.8446   
0       0.6289  20      	0.772	12.1687   
1       0.0613  16      	0.218	1.94582   
3       0.0842  15      	0.69 	6.97765   
4       0.0828  6       	0.705	8.03012   
17      0.0522  7       	0.366	2.66979   
18      0.0907  11      	0.681	7.75115   
