0       0.7422  1       	0.938	12.4018   
0       0.7422  2       	0.928	12.2872   
0       0.7422  3       	0.944	12.5509   
0       0.7422  5       	0.548	7.31077   
0       0.7422  6       	0.644	8.53426   
0       0.7422  7       	0.932	12.338    
0       0.7422  10      	0.914	12.0275   
0       0.7422  12      	0.59 	7.83046   
0       0.7422  13      	0.83 	10.9686   
0       0.7422  14      	0.626	8.21966   
0       0.7422  15      	0.938	12.4098   
0       0.7422  17      	0.938	12.4484   
0       0.7422  18      	0.682	9.01063   
0       0.7422  20      	0.928	12.2681   
11      0.0898  9       	0.658	5.44709   
16      0.0847  8       	0.578	5.32726   
19      0.0833  4       	0.599	4.27703   
