0       0.4381  5       	0.772	11.9827   
0       0.4381  12      	0.962	14.8388   
0       0.4381  13      	0.516	8.00694   
0       0.4381  14      	0.54 	8.38133   
0       0.4381  15      	0.062	0.907323  
0       0.4381  16      	0.884	13.6493   
1       0.0682  18      	0.4  	3.00364   
2       0.0953  19      	0.721	9.90557   
3       0.0826  6       	0.557	6.93274   
9       0.0921  11      	0.574	3.40341   
10      0.061   8       	0.068	0.947803  
17      0.0886  4       	0.656	9.57011   
20      0.0743  7       	0.54 	6.97125   
