0       0.5247  5       	0.514	8.22543   
0       0.5247  9       	0.87 	14.0526   
0       0.5247  10      	0.668	10.8168   
0       0.5247  11      	0.946	15.3138   
0       0.5247  12      	0.58 	9.36601   
0       0.5247  17      	0.548	8.93242   
0       0.5247  19      	0.94 	15.2277   
0       0.5247  20      	0.952	15.3989   
1       0.0736  15      	0.286	2.59755   
3       0.1014  16      	0.81 	7.95595   
6       0.0507  2       	0.116	1.07651   
13      0.0716  8       	0.255	2.71381   
18      0.0824  4       	0.658	5.52735   
