0       0.6243  1       	0.856	13.4898   
0       0.6243  3       	0.862	13.6539   
0       0.6243  4       	0.772	12.1698   
0       0.6243  8       	0.914	14.4848   
0       0.6243  10      	0.958	15.227    
0       0.6243  11      	0.914	14.5381   
0       0.6243  12      	0.06 	0.940508  
0       0.6243  13      	0.466	7.36766   
0       0.6243  16      	0.718	11.2528   
0       0.6243  20      	0.936	14.8466   
2       0.0472  17      	0.174	1.65869   
5       0.0872  6       	0.548	7.66708   
7       0.0827  19      	0.511	4.48515   
9       0.0778  18      	0.554	6.24194   
15      0.0808  14      	0.614	3.80621   
