0       0.4269  3       	0.972	14.2081   
0       0.4269  6       	0.928	13.6269   
0       0.4269  7       	0.548	7.99517   
0       0.4269  8       	0.062	0.927955  
0       0.4269  10      	1    	14.6332   
0       0.4269  12      	0.064	0.964277  
4       0.1124  19      	0.804	5.36734   
9       0.0607  1       	0.32 	2.42313   
11      0.1003  5       	0.589	5.47118   
14      0.0785  13      	0.448	5.25395   
16      0.0668  2       	0.072	0.748204  
17      0.0579  18      	0.073	0.687461  
20      0.0966  15      	0.516	4.37655   
